"year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode","percent_vote"
2020,"MONTANA","MT","SANDERS",30089,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",5660,7622,20210622,"TOTAL",74.2587247441616
2020,"MONTANA","MT","STILLWATER",30095,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4462,5724,20210622,"TOTAL",77.9524807826695
2020,"MONTANA","MT","TETON",30099,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2608,3679,20210622,"TOTAL",70.8888284860016
2020,"MONTANA","MT","TOOLE",30101,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1596,2119,20210622,"TOTAL",75.3185464841906
2020,"MONTANA","MT","TREASURE",30103,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",373,460,20210622,"TOTAL",81.0869565217391
2020,"MONTANA","MT","WHEATLAND",30107,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",823,1068,20210622,"TOTAL",77.059925093633
2020,"MONTANA","MT","WIBAUX",30109,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",516,598,20210622,"TOTAL",86.2876254180602
2020,"NEBRASKA","NE","ANTELOPE",31003,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3093,3583,20210622,"TOTAL",86.3243092380687
2020,"NEBRASKA","NE","ARTHUR",31005,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",260,284,20210622,"TOTAL",91.5492957746479
2020,"NEBRASKA","NE","BOONE",31011,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2653,3217,20210622,"TOTAL",82.4681380167858
2020,"NEBRASKA","NE","BOX BUTTE",31013,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4002,5181,20210622,"TOTAL",77.2437753329473
2020,"NEBRASKA","NE","BOYD",31015,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1010,1153,20210622,"TOTAL",87.5975715524718
2020,"NEBRASKA","NE","BURT",31021,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2580,3731,20210622,"TOTAL",69.1503618332887
2020,"NEBRASKA","NE","CEDAR",31027,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4174,4996,20210622,"TOTAL",83.546837469976
2020,"NEBRASKA","NE","CHASE",31029,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1740,1993,20210622,"TOTAL",87.3055694932263
2020,"NEBRASKA","NE","CHERRY",31031,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2844,3265,20210622,"TOTAL",87.1056661562021
2020,"NEBRASKA","NE","CUMING",31039,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3507,4451,20210622,"TOTAL",78.7912828577848
2020,"NEBRASKA","NE","DAKOTA",31043,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3926,6794,20210622,"TOTAL",57.7862820135414
2020,"NEBRASKA","NE","DIXON",31051,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2335,3083,20210622,"TOTAL",75.7379176127149
2020,"NEBRASKA","NE","DUNDY",31057,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",883,999,20210622,"TOTAL",88.3883883883884
2020,"NEBRASKA","NE","FILLMORE",31059,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2359,3134,20210622,"TOTAL",75.271218889598
2020,"NEBRASKA","NE","FRONTIER",31063,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1229,1440,20210622,"TOTAL",85.3472222222222
2020,"NEBRASKA","NE","FURNAS",31065,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2163,2601,20210622,"TOTAL",83.1603229527105
2020,"NEBRASKA","NE","GAGE",31067,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",7445,11068,20210622,"TOTAL",67.2659920491507
2020,"NEBRASKA","NE","GARDEN",31069,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1016,1195,20210622,"TOTAL",85.020920502092
2020,"NEBRASKA","NE","GOSPER",31073,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",893,1118,20210622,"TOTAL",79.8747763864043
2020,"NEBRASKA","NE","HAYES",31085,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",494,534,20210622,"TOTAL",92.5093632958801
2020,"NEBRASKA","NE","HITCHCOCK",31087,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1264,1469,20210622,"TOTAL",86.0449285228046
2020,"NEBRASKA","NE","HOLT",31089,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4769,5537,20210622,"TOTAL",86.1296731081813
2020,"NEBRASKA","NE","HOWARD",31093,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2786,3501,20210622,"TOTAL",79.5772636389603
2020,"NEBRASKA","NE","KEARNEY",31099,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2822,3604,20210622,"TOTAL",78.3018867924528
2020,"NEBRASKA","NE","KEITH",31101,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3544,4364,20210622,"TOTAL",81.2098991750687
2020,"NEBRASKA","NE","KIMBALL",31105,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1563,1874,20210622,"TOTAL",83.4044823906083
2020,"NEBRASKA","NE","MERRICK",31121,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3419,4257,20210622,"TOTAL",80.3147756636129
2020,"NEBRASKA","NE","MORRILL",31123,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2113,2557,20210622,"TOTAL",82.6359014470082
2020,"NEBRASKA","NE","NANCE",31125,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1437,1828,20210622,"TOTAL",78.6105032822757
2020,"NEBRASKA","NE","NUCKOLLS",31129,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1857,2303,20210622,"TOTAL",80.6339557099435
2020,"NEBRASKA","NE","PHELPS",31137,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4157,5009,20210622,"TOTAL",82.9906168895987
2020,"NEBRASKA","NE","PIERCE",31139,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3462,4006,20210622,"TOTAL",86.4203694458313
2020,"NEBRASKA","NE","RED WILLOW",31145,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4525,5452,20210622,"TOTAL",82.9970652971387
2020,"NEBRASKA","NE","RICHARDSON",31147,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3073,4126,20210622,"TOTAL",74.4789142026175
2020,"NEBRASKA","NE","ROCK",31149,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",744,841,20210622,"TOTAL",88.4661117717004
2020,"NEBRASKA","NE","SAUNDERS",31155,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",9108,12735,20210622,"TOTAL",71.5194346289753
2020,"NEBRASKA","NE","SIOUX",31165,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",642,729,20210622,"TOTAL",88.0658436213992
2020,"NEBRASKA","NE","THAYER",31169,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2308,2980,20210622,"TOTAL",77.4496644295302
2020,"NEBRASKA","NE","THOMAS",31171,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",377,427,20210622,"TOTAL",88.2903981264637
2020,"NEBRASKA","NE","VALLEY",31175,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1901,2340,20210622,"TOTAL",81.2393162393162
2020,"OHIO","OH","ADAMS",39001,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",9870,12145,20210622,"TOTAL",81.2680115273775
2020,"OHIO","OH","ASHLAND",39005,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",19407,26405,20210622,"TOTAL",73.4974436659724
2020,"OHIO","OH","ASHTABULA",39007,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",26890,44147,20210622,"TOTAL",60.9101411194419
2020,"OHIO","OH","AUGLAIZE",39011,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",20798,25777,20210622,"TOTAL",80.6843309927455
2020,"OHIO","OH","BELMONT",39013,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",23560,33088,20210622,"TOTAL",71.2040618955513
2020,"OHIO","OH","CHAMPAIGN",39021,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",14589,19972,20210622,"TOTAL",73.0472661726417
2020,"OHIO","OH","COLUMBIANA",39029,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",35726,49860,20210622,"TOTAL",71.6526273565985
2020,"OHIO","OH","COSHOCTON",39031,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",12325,16739,20210622,"TOTAL",73.6304438735886
2020,"OHIO","OH","DARKE",39037,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",22004,27134,20210622,"TOTAL",81.0938306184123
2020,"OHIO","OH","DEFIANCE",39039,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",13038,19381,20210622,"TOTAL",67.2720705845932
2020,"OHIO","OH","GALLIA",39053,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",10645,13799,20210622,"TOTAL",77.14327125154
2020,"OHIO","OH","GEAUGA",39055,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",34143,56021,20210622,"TOTAL",60.9467878117135
2020,"OHIO","OH","GUERNSEY",39059,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",13407,18230,20210622,"TOTAL",73.5436094349973
2020,"OHIO","OH","HIGHLAND",39071,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",15678,19676,20210622,"TOTAL",79.6808294368774
2020,"OHIO","OH","HOCKING",39073,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",9737,13824,20210622,"TOTAL",70.435474537037
2020,"OHIO","OH","HURON",39077,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",18956,27190,20210622,"TOTAL",69.7168076498713
2020,"OHIO","OH","LICKING",39089,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",59514,94210,20210622,"TOTAL",63.1716378303789
2020,"OHIO","OH","MORROW",39117,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",14077,18457,20210622,"TOTAL",76.2691661700168
2020,"OHIO","OH","MUSKINGUM",39119,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",27867,40465,20210622,"TOTAL",68.8669220313851
2020,"OHIO","OH","PICKAWAY",39129,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",20593,28271,20210622,"TOTAL",72.8414276113332
2020,"OHIO","OH","PREBLE",39135,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",17022,21809,20210622,"TOTAL",78.0503461873539
2020,"OHIO","OH","ROSS",39141,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",22278,33299,20210622,"TOTAL",66.9029099972972
2020,"OHIO","OH","SANDUSKY",39143,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",18896,30074,20210622,"TOTAL",62.8316818514331
2020,"OHIO","OH","SCIOTO",39145,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",22609,32047,20210622,"TOTAL",70.5495054139233
2020,"OHIO","OH","SENECA",39147,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",17086,25810,20210622,"TOTAL",66.1991476172026
2020,"OHIO","OH","SHELBY",39149,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",20422,25258,20210622,"TOTAL",80.8535909414839
2020,"OHIO","OH","TUSCARAWAS",39157,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",30458,44015,20210622,"TOTAL",69.1991366579575
2020,"OHIO","OH","VAN WERT",39161,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",11650,14965,20210622,"TOTAL",77.8483127297026
2020,"OHIO","OH","VINTON",39163,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4632,6030,20210622,"TOTAL",76.81592039801
2020,"OHIO","OH","WYANDOT",39175,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",8462,11390,20210622,"TOTAL",74.2932396839333
2020,"TENNESSEE","TN","BENTON",47005,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",5668,7260,20210622,"TOTAL",78.0716253443526
2020,"TENNESSEE","TN","BLEDSOE",47007,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4725,5758,20210622,"TOTAL",82.0597429663078
2020,"TENNESSEE","TN","CANNON",47015,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",5190,6557,20210622,"TOTAL",79.1520512429465
2020,"TENNESSEE","TN","CHEATHAM",47021,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",14438,20260,20210622,"TOTAL",71.2635735439289
2020,"TENNESSEE","TN","CHESTER",47023,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",5952,7584,20210622,"TOTAL",78.4810126582278
2020,"TENNESSEE","TN","COCKE",47029,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",12162,14859,20210622,"TOTAL",81.8493842115889
2020,"TENNESSEE","TN","DICKSON",47043,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",17643,24323,20210622,"TOTAL",72.5362825309378
2020,"TENNESSEE","TN","DYER",47045,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",11768,15079,20210622,"TOTAL",78.0423104980436
2020,"TENNESSEE","TN","FENTRESS",47049,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",7441,8729,20210622,"TOTAL",85.2445870088212
2020,"TENNESSEE","TN","GILES",47055,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",9784,13203,20210622,"TOTAL",74.1043702188896
2020,"TENNESSEE","TN","GRAINGER",47057,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",8565,10134,20210622,"TOTAL",84.5174659561871
2020,"TENNESSEE","TN","GRUNDY",47061,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4802,5855,20210622,"TOTAL",82.0153714773698
2020,"TENNESSEE","TN","HANCOCK",47067,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2372,2744,20210622,"TOTAL",86.4431486880466
2020,"TENNESSEE","TN","HAWKINS",47073,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",20405,24824,20210622,"TOTAL",82.1986786980342
2020,"TENNESSEE","TN","HENRY",47079,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",11239,15047,20210622,"TOTAL",74.6926297600851
2020,"TENNESSEE","TN","MCMINN",47107,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",18198,22844,20210622,"TOTAL",79.6620556820172
2020,"TENNESSEE","TN","MCNAIRY",47109,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",9093,11275,20210622,"TOTAL",80.6474501108648
2020,"TENNESSEE","TN","MAURY",47119,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",31464,46657,20210622,"TOTAL",67.4368261997128
2020,"TENNESSEE","TN","MEIGS",47121,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4467,5532,20210622,"TOTAL",80.7483731019523
2020,"TENNESSEE","TN","OBION",47131,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",10790,13521,20210622,"TOTAL",79.8017898084461
2020,"TENNESSEE","TN","OVERTON",47133,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",7918,10037,20210622,"TOTAL",78.8881139782804
2020,"TENNESSEE","TN","PICKETT",47137,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2381,2931,20210622,"TOTAL",81.2350733538042
2020,"TENNESSEE","TN","RHEA",47143,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",11050,13637,20210622,"TOTAL",81.0295519542421
2020,"TENNESSEE","TN","ROANE",47145,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",19230,25917,20210622,"TOTAL",74.1984025928927
2020,"TENNESSEE","TN","SCOTT",47151,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",8004,9052,20210622,"TOTAL",88.4224480777729
2020,"TENNESSEE","TN","SEQUATCHIE",47153,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",5855,7252,20210622,"TOTAL",80.7363485934914
2020,"TENNESSEE","TN","TROUSDALE",47169,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2936,3998,20210622,"TOTAL",73.4367183591796
2020,"TENNESSEE","TN","UNICOI",47171,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",6599,8307,20210622,"TOTAL",79.4390273263513
2020,"TENNESSEE","TN","VAN BUREN",47175,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2342,2921,20210622,"TOTAL",80.1780212256077
2020,"TENNESSEE","TN","WEAKLEY",47183,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",10396,13735,20210622,"TOTAL",75.6898434655988
2020,"UTAH","UT","DAGGETT",49009,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",496,619,20210622,"TOTAL",80.1292407108239
2020,"UTAH","UT","EMERY",49015,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4207,4898,20210622,"TOTAL",85.8922008983258
2020,"VIRGINIA","VA","ALEXANDRIA CITY",51510,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",55940,82521,20210622,"ABSENTEE",67.7888052738091
2020,"VIRGINIA","VA","BRISTOL CITY",51520,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2898,7814,20210622,"ABSENTEE",37.0872792423855
2020,"VIRGINIA","VA","BUENA VISTA CITY",51530,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1128,2776,20210622,"ABSENTEE",40.6340057636888
2020,"VIRGINIA","VA","CHARLOTTESVILLE CITY",51540,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",16289,24213,20210622,"ABSENTEE",67.2737785487135
2020,"VIRGINIA","VA","CHESAPEAKE CITY",51550,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",53788,127246,20210622,"ABSENTEE",42.2708768841457
2020,"VIRGINIA","VA","COLONIAL HEIGHTS CITY",51570,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3577,9160,20210622,"ABSENTEE",39.0502183406114
2020,"VIRGINIA","VA","COVINGTON CITY",51580,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1070,2603,20210622,"ELECTION DAY",41.106415674222
2020,"VIRGINIA","VA","DANVILLE CITY",51590,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",7555,19456,20210622,"ABSENTEE",38.831208881579
2020,"VIRGINIA","VA","EMPORIA CITY",51595,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",816,2384,20210622,"ELECTION DAY",34.2281879194631
2020,"VIRGINIA","VA","FAIRFAX CITY",51600,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",7610,13487,20210622,"ABSENTEE",56.4247052717432
2020,"VIRGINIA","VA","FALLS CHURCH CITY",51610,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",6481,8819,20210622,"ABSENTEE",73.4890577162944
2020,"VIRGINIA","VA","FRANKLIN CITY",51620,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1615,4064,20210622,"ABSENTEE",39.7391732283465
2020,"VIRGINIA","VA","FREDERICKSBURG CITY",51630,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",6529,12877,20210622,"ABSENTEE",50.7028034480081
2020,"VIRGINIA","VA","GALAX CITY",51640,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",948,2639,20210622,"ELECTION DAY",35.9226979916635
2020,"VIRGINIA","VA","HAMPTON CITY",51650,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",35251,65957,20210622,"ABSENTEE",53.4454265657929
2020,"VIRGINIA","VA","HARRISONBURG CITY",51660,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",8254,17093,20210622,"ABSENTEE",48.2887731820043
2020,"VIRGINIA","VA","HOPEWELL CITY",51670,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",3388,9628,20210622,"ABSENTEE",35.1890319900291
2020,"VIRGINIA","VA","LEXINGTON CITY",51678,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",1574,2764,20210622,"ABSENTEE",56.9464544138929
2020,"VIRGINIA","VA","LYNCHBURG CITY",51680,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",11985,36364,20210622,"ABSENTEE",32.9584204157958
2020,"VIRGINIA","VA","MANASSAS CITY",51683,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",8007,16978,20210622,"ABSENTEE",47.1610319236659
2020,"VIRGINIA","VA","MANASSAS PARK CITY",51685,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",3137,6088,20210622,"ABSENTEE",51.5275952693824
2020,"VIRGINIA","VA","MARTINSVILLE CITY",51690,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",2624,6024,20210622,"ABSENTEE",43.5590969455511
2020,"VIRGINIA","VA","NEWPORT NEWS CITY",51700,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",35999,81270,20210622,"ABSENTEE",44.2955580164883
2020,"VIRGINIA","VA","NORFOLK CITY",51710,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",45563,89988,20210622,"ABSENTEE",50.6323065297595
2020,"VIRGINIA","VA","NORTON CITY",51720,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1106,1601,20210622,"ELECTION DAY",69.0818238600874
2020,"VIRGINIA","VA","PETERSBURG CITY",51730,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",8421,14133,20210622,"ABSENTEE",59.5839524517088
2020,"VIRGINIA","VA","POQUOSON CITY",51735,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3285,7857,20210622,"ABSENTEE",41.8098510882016
2020,"VIRGINIA","VA","PORTSMOUTH CITY",51740,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",19680,44601,20210622,"ABSENTEE",44.1245711979552
2020,"VIRGINIA","VA","RADFORD CITY",51750,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",2324,6320,20210622,"ABSENTEE",36.7721518987342
2020,"VIRGINIA","VA","RICHMOND CITY",51760,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",63694,111181,20210622,"ABSENTEE",57.2885654923053
2020,"VIRGINIA","VA","ROANOKE CITY",51770,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",19780,43323,20210622,"ABSENTEE",45.6570412944625
2020,"VIRGINIA","VA","SALEM CITY",51775,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",4710,13051,20210622,"ABSENTEE",36.0891885679258
2020,"VIRGINIA","VA","STAUNTON CITY",51790,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",5813,12992,20210622,"ABSENTEE",44.7429187192118
2020,"VIRGINIA","VA","SUFFOLK CITY",51800,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",20922,49642,20210622,"ABSENTEE",42.1457636678619
2020,"VIRGINIA","VA","VIRGINIA BEACH CITY",51810,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",81003,227717,20210622,"ABSENTEE",35.5717842760971
2020,"VIRGINIA","VA","WAYNESBORO CITY",51820,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",3799,10717,20210622,"ABSENTEE",35.4483530838854
2020,"VIRGINIA","VA","WILLIAMSBURG CITY",51830,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",4035,6890,20210622,"ABSENTEE",58.5631349782293
2020,"VIRGINIA","VA","WINCHESTER CITY",51840,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",5093,12113,20210622,"ABSENTEE",42.0457359861306
2020,"WASHINGTON","WA","COWLITZ",53015,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",34424,60280,20210622,"TOTAL",57.1068347710683
2020,"WASHINGTON","WA","FERRY",53019,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2771,4367,20210622,"TOTAL",63.4531715136249
2020,"WASHINGTON","WA","ISLAND",53029,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",29213,53925,20210622,"TOTAL",54.1733889661567
2020,"WASHINGTON","WA","KITSAP",53035,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",90277,158672,20210622,"TOTAL",56.8953564586064
2020,"WASHINGTON","WA","PEND OREILLE",53051,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",5728,8553,20210622,"TOTAL",66.9706535718461
2020,"WASHINGTON","WA","SAN JUAN",53055,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",9725,13197,20210622,"TOTAL",73.6909903766007
2020,"WASHINGTON","WA","SKAMANIA",53059,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",3885,7312,20210622,"TOTAL",53.1318380743983
2020,"WASHINGTON","WA","SNOHOMISH",53061,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",256728,438796,20210622,"TOTAL",58.5073701674582
2020,"WASHINGTON","WA","WAHKIAKUM",53069,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",1741,2981,20210622,"TOTAL",58.4032203958403
2020,"WASHINGTON","WA","WHATCOM",53073,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",83660,138620,20210622,"TOTAL",60.3520415524455
2020,"WISCONSIN","WI","BARRON",55005,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",15803,25346,20210622,"TOTAL",62.3490886135879
2020,"WISCONSIN","WI","BURNETT",55013,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",6462,10141,20210622,"TOTAL",63.7215264766788
2020,"WISCONSIN","WI","CALUMET",55015,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",18156,30774,20210622,"TOTAL",58.9978553324235
2020,"WISCONSIN","WI","DANE",55025,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",260185,344791,20210622,"TOTAL",75.4616564817527
2020,"WISCONSIN","WI","FLORENCE",55037,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",2133,2940,20210622,"TOTAL",72.5510204081633
2020,"WISCONSIN","WI","GREEN LAKE",55047,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",7168,10671,20210622,"TOTAL",67.1727110861213
2020,"WISCONSIN","WI","JUNEAU",55057,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",8749,13709,20210622,"TOTAL",63.8193887227369
2020,"WISCONSIN","WI","KEWAUNEE",55061,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",7927,12095,20210622,"TOTAL",65.5394791236048
2020,"WISCONSIN","WI","LANGLADE",55067,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",7330,11165,20210622,"TOTAL",65.6515897895208
2020,"WISCONSIN","WI","MANITOWOC",55071,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",27218,44829,20210622,"TOTAL",60.7151620602735
2020,"WISCONSIN","WI","MARATHON",55073,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",44624,76751,20210622,"TOTAL",58.1412620031009
2020,"WISCONSIN","WI","MARINETTE",55075,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",15304,22979,20210622,"TOTAL",66.5999390748074
2020,"WISCONSIN","WI","MARQUETTE",55077,"US PRESIDENT","DONALD J TRUMP","REPUBLICAN",5719,9065,20210622,"TOTAL",63.0888030888031
2020,"WISCONSIN","WI","MILWAUKEE",55079,"US PRESIDENT","JOSEPH R BIDEN JR","DEMOCRAT",317270,458971,20210622,"TOTAL",69.1263718186988
